Code,District,Votescount_200606,LB_200606,S.O.S._200606,Misia.21_200606,SDL_200606,ZRS_200606,KDH_200606,SLNKO_200606,ANO_200606,HZD_200606,SMK.MKP_200606,SF_200606,OKS_200606,PS_200606,LS.HZDS_200606,ASV_200606,KSS_200606,SLS_200606,SDKU.DS_200606,Smer_200606,SNS_200606,Votescount_201006,EDS_201006,Unia_201006,SRK_201006,PalihoKapurkova_201006,SaS_201006,SDL_201006,SMK.MKP_201006,LS.HZDS_201006,KSS_201006,SNS_201006,ND_201006,ZRS_201006,KDH_201006,LSNS_201006,SDKU.DS_201006,AZEN_201006,Smer_201006,Most_201006,Votescount_201203,Zeleni_201203,KDH_201203,SDL_201203,SNS_201203,OLaNO_201203,SaS_201203,PaS_201203,NAS.KRAJ_201203,SZ_201203,LSNS_201203,Smer_201203,ZZ_201203,NaS...ns_201203,KSS_201203,SPRUS_201203,Most_201203,X99._201203,LS.HZDS_201203,X.1.HLAS_201203,SF_201203,OLaNO_201203.1,SDKU.DS_201203,SOSKA_201203,SMK.MKP_201203,ANO_201203,SZS_201203,Votescount_201603,TIP_201603,SMS_201603,OLaNO_201603,DS...Ludo.Kanik_201603,SANCA_201603,Rodina_201603,SZS_201603,KOALICIA.ZA.SPOLOCNE.SLOVENSKO_201603,MKDA.MKDSZ_201603,VZDOR_201603,Most_201603,SNS_201603,Odvaha...Velka.narodna.a.proruska.koalicia_201603,KSS_201603,SDKU.DS_201603,Smer_201603,KDH_201603,SKOK_201603,LSNS_201603,Siet_201603,SMK.MKP_201603,PD_201603,SaS_201603,center_200606,right_reg_200606,left_reg_200606,left_200606,right_200606,left_ex_200606,right_ex_200606,ex_200606,reg_200606,center_201006,right_reg_201006,left_reg_201006,left_201006,right_201006,right_ex_201006,ex_201006,reg_201006,center_201203,right_reg_201203,left_reg_201203,left_201203,right_201203,left_ex_201203,right_ex_201203,ex_201203,reg_201203,right_reg_201603,left_reg_201603,left_201603,right_201603,right_ex_201603,ex_201603,reg_201603,cosmopolitan_200606,parochial_200606,cosmopolitan_201006,parochial_201006,cosmopolitan_201203,parochial_201203,cosmopolitan_201603,parochial_201603,U201203,U201603,U200606,U201006
SK0222,Ilava,27852,0.208243573,0.046675284,0.096940974,0.078988942,0.283642108,7.988654316,0.351859831,1.145339652,0.455981617,0.326726985,3.39293408,0.172339509,0.154387477,17.747379,0.10053138,3.9063622,0.16156829,14.2323711,33.93652161,14.76375126,29794,0.241659395,0.644425052,0.046989327,0.587366584,11.56944351,3.138215748,0.013425522,6.51473451,1.124387461,6.803383232,0.308787004,0.248372155,8.61247231,1.25864268,12.0191985,0.036920185,45.58971605,1.241860777,30731,0.292863883,8.304318115,0.266831538,5.977677264,8.122091699,5.027496665,0.693111191,0.06182682,0.598743939,1.574956884,56.42185415,0.979466988,0.647554587,0.881845693,0.029286388,1.008753376,1.389476424,1.40574664,0.016270216,0.488106472,0.169210244,4.500341675,0.091113208,0.003254043,0.917640168,0.130161726,30586,0.480612045,0.140587197,9.579546198,0.068658864,0.114431439,8.644477866,0.859870529,0.071928333,0.00326947,0.098084091,1.664160073,11.32217354,0.091545151,0.552540378,0.192898712,35.9118551,4.603413326,1.023344014,9.801870137,4.495520827,0.009808409,0.120970379,10.14843392,3.39293408,22.54775241,33.93652161,37.84288381,56.20422232,3.9063622,33.65646991,37.56283211,59.8772081,7.756595288,32.21453984,48.7279318,48.7279318,41.40095321,9.186413372,9.186413372,88.69906693,1.008753376,17.8354105,56.42185415,57.81133058,35.4072435,1.389476424,17.571833,18.96130943,75.26601803,19.25717649,37.57601517,37.57601517,58.60524423,39.34806774,39.34806774,56.83319166,36.84475083,60.59528939,65.37893536,29.36832919,70.23852136,22.59932967,46.68475773,49.49650167,7.7,6.05,4.06,7.74
SK0223,Myjava,12655,0.213354405,0.07902015,0.102726195,0.09482418,0.331884631,2.536546819,0.14223627,1.374950612,10.09087317,0.26866851,3.595416831,0.213354405,0.12643224,11.69498222,0.14223627,5.75266693,0.1580403,18.12722244,31.75029633,12.60371395,12826,0.132543271,0.834242944,0.031186652,0.639326368,15.10993295,3.781381569,0.023389989,6.135973803,1.146109465,6.650553563,0.452206456,0.467799782,2.760018712,0.475596445,16.59129892,0.062373304,43.26368314,1.44238266,13154,0.266078759,3.489432872,0.228067508,6.27945872,9.084689068,7.115706249,0.509350768,0.053215752,0.547362019,1.185951042,52.85084385,2.052607572,0.86665653,1.208757792,0.022806751,1.809335563,2.242663828,1.695301809,0.022806751,0.714611525,0.220465258,6.416299225,0.083624753,0.00760225,0.897065531,0.129238255,13100,1.175572519,0.198473282,11.41221374,0.13740458,0.236641221,8.236641221,0.86259542,0.099236641,0.015267176,0.244274809,2.320610687,10.80152672,0.106870229,0.908396947,0.259541985,34.97709924,1.389312977,1,6.610687023,5.167938931,0.007633588,0.099236641,13.73282443,3.595416831,20.93243777,31.75029633,37.50296326,46.60608455,5.75266693,25.67364678,31.42631371,56.27815093,7.578356463,34.48464057,47.04506471,47.04506471,42.75690005,8.272259473,8.272259473,89.10806175,1.809335563,17.0290406,52.85084385,55.09350768,36.52881253,2.242663828,19.49977193,21.74243576,71.68922001,20.29770992,37.29770992,37.29770992,57.35877863,37.0610687,37.0610687,57.59541985,35.06124062,52.64322402,67.45672852,26.14221113,64.57351376,26.61547818,43.86259542,50.79389313,8.16,5.82,5.79,10.34
SK0224,Nove Mesto nad Vahom,28194,0.173795843,0.049655955,0.085124495,0.156061573,0.45045045,7.944952827,0.109952472,1.624459105,0.879619777,0.344044832,3.373058097,0.294388877,0.219904944,13.9533234,0.397247641,5.777825069,0.226998652,17.7342697,32.16641839,13.45676385,30213,0.23499818,0.661966703,0.046337669,0.605699533,12.65680336,2.992089498,0.036408169,6.090093668,1.373580909,6.136431338,0.645417535,0.225068679,7.327971403,1.294144905,15.43375368,0.086055671,42.83586536,1.317313739,30958,0.281025906,7.681374766,0.184120421,5.384714775,8.595516506,6.421603463,0.497448156,0.016150914,0.620195103,1.489114284,53.32062795,1.275922217,0.949673752,1.169326184,0.054913108,1.282382583,1.9187286,1.166096001,0.009690548,0.339169197,0.19381097,5.814329091,0.100135668,0.025841463,1.023967957,0.184120421,31892,0.554998119,0.122287721,10.35055813,0.119152138,0.147372382,8.118023329,0.962623856,0.059576069,0.003135583,0.112880973,2.091433588,9.369120783,0.106609808,0.981437351,0.291609181,33.96463063,3.797190518,0.608303023,10.05894895,5.499811865,0.034491409,0.062711652,12.58309294,3.373058097,26.02326736,32.16641839,37.94424346,55.05781372,5.777825069,29.03454636,34.81237143,61.56274385,7.407407407,35.45493662,45.82795485,45.82795485,44.25909377,8.804157151,8.804157151,88.69029888,1.282382583,19.94314878,53.32062795,55.23935655,37.71238452,1.9187286,17.76923574,19.68796434,74.54615931,21.91458673,36.05606422,36.05606422,59.81123793,37.8966512,37.8966512,57.97065095,37.02915514,59.34596013,65.71343461,28.78893192,68.12455585,24.1908392,45.38755801,50.47974414,8.16,6.1,5.15,8.25
SK0225,Partizanske,21432,0.275289287,0.079320642,0.083986562,0.181970885,0.214632325,10.73161627,0.135311683,1.17114595,0.424598731,0.312616648,2.75289287,0.163307204,0.233296006,12.41601344,0.074654722,5.286487495,0.200634565,12.85460993,36.45483389,15.52818216,22418,0.209652957,0.450530823,0.031224909,0.499598537,11.42831653,2.912837898,0.022303506,6.851637077,1.066107592,6.722276742,0.169506646,0.249799268,10.67445802,0.941207958,11.18743867,0.040146311,45.49915247,1.043804086,23478,0.255558395,9.979555328,0.264077008,5.792656955,7.65823324,4.267825198,0.276854928,0.021296533,0.281114235,1.712241247,56.37192265,1.030752194,0.664451827,0.932788142,0.02555584,0.822046171,2.099838146,1.192605844,0.115001278,0.340744527,0.170372263,4.557458046,0.046852372,0.008518613,0.915750916,0.195928103,22766,0.456821576,0.175700606,8.82895546,0.065887727,0.140560485,7.480453308,0.799437758,0.057102697,0.004392515,0.070280242,1.638408153,10.63427919,0.122990424,0.592989546,0.13616797,38.54871299,5.894755337,0.601774576,8.785030308,4.910831942,0.035140121,0.101027849,9.918299218,2.75289287,23.89884285,36.45483389,41.74132139,53.0141844,5.286487495,29.11534155,34.40182904,63.10656962,7.895441163,33.31251673,48.41199036,48.41199036,42.04210902,8.729592292,8.729592292,89.61994826,0.822046171,18.81335719,56.37192265,58.4717608,35.92299174,2.099838146,17.10963455,19.2094727,76.00732601,20.75902662,40.18712115,40.18712115,56.48774488,35.72871826,35.72871826,60.94614776,29.50727884,68.00111982,64.6043358,30.83236685,71.73950081,21.37745975,51.02784855,45.64701748,12.94,8.71,9.96,11.93
SK0226,Povazska Bystrica,29953,0.16025106,0.05341702,0.083464094,0.086802657,0.500784562,7.98584449,0.200313825,0.994891997,0.243715154,0.153573932,3.295162421,0.250392281,0.103495476,15.02019831,0.103495476,4.32677862,0.210329516,12.02884519,30.19397055,23.76723534,31613,0.154999526,0.540916711,0.018979534,0.566222756,11.68190301,2.533767754,0.012653022,5.437636415,0.879385063,10.79619144,0.328978585,0.306835795,7.79742511,1.287445038,10.25843798,0.034795812,46.47138835,0.892038086,32915,0.264317181,7.343156616,0.121525141,9.39693149,6.440832447,4.733404223,0.473948048,0.015190643,1.57375057,1.333738417,56.50615221,1.856296521,0.832447213,0.868904755,0.030381285,0.701807686,1.142336321,1.215251405,0.024305028,0.370651679,0.106334498,3.742974328,0.051648185,0.009114386,0.729150843,0.115448883,32358,0.401755362,0.120526609,8.29470301,0.080351072,0.14215959,6.860745411,0.698436245,0.058718091,0.009271278,0.247234069,1.344335249,14.09852278,0.108164905,0.692255393,0.176154274,35.7438655,4.722170715,0.868409667,9.648309537,5.083750541,0.018542555,0.077260647,10.5043575,3.295162421,20.16826361,30.19397055,34.52074917,59.95058926,4.32677862,39.78232564,44.10910426,53.65739659,6.329674501,29.75041913,49.00515611,49.00515611,42.71344067,12.96302154,12.96302154,85.08524974,0.701807686,15.82864955,56.50615221,57.64848853,35.58559927,1.142336321,19.75694972,20.89928604,73.03660945,20.32882131,37.08820075,37.08820075,59.23110205,38.90228073,38.90228073,57.41702207,31.49267185,66.273829,63.07215386,32.44234967,68.30320523,24.49035394,46.91266457,49.40663823,12.76,7.32,7.43,12.49
SK0227,Prievidza,63796,0.189667064,0.224151984,0.090914791,0.083077309,0.253934416,5.564612201,0.141074676,1.28691454,0.340146718,0.4780864,3.116182833,0.180262085,0.131669697,12.76098815,0.294689322,5.202520534,0.188099567,14.32848454,37.12771961,17.54341965,67845,0.200456924,0.804775591,0.029478959,0.545360749,13.71213796,2.62067949,0.039796595,4.701894023,1.034711475,7.748544476,0.222566143,0.285945906,5.679121527,1.009654359,12.11143047,0.066327659,47.86646031,1.320657381,70939,0.221316906,5.868422166,0.190304346,6.022075304,9.444734208,4.940864687,0.343957485,0.026783575,0.424308208,1.064294676,58.2838777,1.12913912,1.099536221,0.87399033,0.021144927,1.488602884,1.530892739,0.864122697,0.01550628,0.36369275,0.191714008,4.338939089,0.1550628,0.01550628,0.985353614,0.095857004,70401,0.478686382,0.107953012,8.896180452,0.063919547,0.137782134,7.404724365,0.741466741,0.059658243,0.002840869,0.102271275,1.829519467,11.08649025,0.127839093,0.870726268,0.211644721,37.22674394,2.668996179,0.632093294,8.789647874,7.586539964,0.021306516,0.116475618,10.8364938,3.116182833,20.37118315,37.12771961,42.33024014,51.96250549,5.202520534,31.59132234,36.79384287,60.61508559,6.022551404,31.54248655,50.4871398,50.4871398,41.33539686,9.79291031,9.79291031,88.05217776,1.488602884,15.16373222,58.2838777,59.81477044,33.80932914,1.530892739,18.64559692,20.17648966,74.9362128,21.11333646,39.05626341,39.05626341,57.2903794,36.17704294,36.17704294,60.16959986,31.97065647,65.43827199,66.04023878,29.1841698,69.99534812,23.58646161,49.33310606,47.01353674,13.16,10.09,8.03,11.04
SK0228,Puchov,20906,0.162632737,0.028699895,0.076533053,0.090883,0.526164737,9.136133168,0.205682579,0.927963264,0.229599158,0.129149526,3.654453267,0.081316369,0.114799579,15.77537549,0.095666316,3.936668899,0.162632737,12.2357218,35.62613604,16.52157275,22205,0.21166404,0.752082864,0.063048863,0.603467687,11.32177438,2.508444044,0.036027922,4.61157397,1.035802747,7.867597388,0.21616753,0.544922315,8.317946408,1.396081964,11.63701869,0.049538392,47.59738798,1.229452826,22894,0.331964707,7.897265659,0.113566873,6.185026645,7.753123089,5.058093824,0.401852014,0.021839783,1.253603564,1.659823535,57.51288547,0.926006814,0.856119507,0.926006814,0.01310387,0.934742727,1.148772604,0.773128331,0.021839783,0.45863545,0.227133747,4.44657989,0.100463003,0.021839783,0.899799074,0.056783437,23277,0.532714697,0.335094729,10.25046183,0.06873738,0.081625639,6.783520213,0.756111183,0.077329553,0.008592173,0.141770847,1.731322765,11.62520943,0.107402157,0.756111183,0.133178674,37.77548653,4.777247927,0.67878163,8.721055119,4.897538343,0.017184345,0.13747476,9.606048889,3.654453267,21.5010045,35.62613604,39.56280494,54.725916,3.936668899,33.22491151,37.16158041,60.7815938,5.841026796,31.31276739,50.10583202,50.10583202,41.61224949,10.2994821,10.2994821,87.25962621,0.934742727,17.42377916,57.51288547,58.66165808,34.84755831,1.148772604,17.42377916,18.57255176,75.87140736,19.2980195,39.5068093,39.5068093,56.6782661,37.3802466,37.3802466,58.8048288,32.72266335,65.22051086,65.11146138,29.93920288,70.81331353,22.48187298,49.19877991,46.98629548,7.39,5.1,4.42,7.82
SK0229,Trencin,52469,0.276353656,0.049553069,0.11244735,0.108635575,0.242047685,10.06880253,0.123882674,1.20070899,1.042520345,0.484095371,3.767939164,0.312565515,0.200118165,15.29855724,0.120070899,3.895633612,0.160094532,19.28948522,30.42177286,12.35777316,57932,0.176068494,0.680107712,0.02071394,0.611061244,14.17869226,2.525374577,0.013809294,7.398329075,1.097838846,5.302768763,0.438445074,0.215770213,10.44327833,0.794034385,16.08437478,0.06041566,37.6216944,2.337222951,58056,0.304878049,10.31245694,0.161912636,5.219098801,10.7809701,6.364544578,0.709659639,0.06373157,0.602866198,1.036929861,48.35159157,1.22123467,0.732051812,1.019705112,0.013779799,1.992903404,1.596734188,1.62601626,0.020669698,0.375499518,0.186027284,6.052776629,0.136075513,0.024114648,0.93013642,0.163635111,60304,0.497479438,0.139294243,12.09372513,0.074621916,0.27693022,7.991178031,0.930286548,0.072963651,0.011607854,0.091204564,2.875431149,9.874966835,0.104470682,0.920336959,0.202308305,30.50709737,5.440766782,1.056314672,7.417418413,5.304789069,0.036481825,0.1177368,13.96258955,3.767939164,29.84238312,30.42177286,34.31740647,58.69942252,3.895633612,28.85703939,32.75267301,64.03209514,9.735552027,40.72015466,40.14706898,40.14706898,47.91479666,7.194641994,7.194641994,90.60277567,1.992903404,22.75389279,48.35159157,49.94832575,41.94226264,1.596734188,19.18836985,20.78510404,73.09838776,24.74462722,33.38252852,33.38252852,62.12191563,37.37728841,37.37728841,58.12715574,40.04078599,56.74398216,63.4554305,31.81661258,66.73384319,25.55291443,44.1645662,51.33987795,8.15,5.92,2.95,7.33
SK0231,Komarno,46859,0.409739858,0.128043706,0.0725581,0.057619668,0.068289976,0.860026889,0.074692162,0.614609787,0.098166841,76.17746858,0.998740904,0.128043706,0.064021853,2.240764848,0.059753729,1.171599906,0.034144988,6.323224994,7.496958962,2.708124373,51441,0.381019032,0.223557085,0.062207189,0.219669136,4.881320348,0.839797049,34.63579635,1.193600435,0.307147995,1.570731518,0.042767442,0.038879493,0.878676542,0.184677592,8.582648082,0.05831924,8.168581482,37.73060399,44748,0.234647359,1.573254671,0.071511576,1.340842049,2.554304103,2.710735675,0.129614731,0.015643157,0.210065254,0.263698936,12.25529633,0.45365156,0.129614731,0.324036828,0.026816841,31.16787342,1.083847323,0.297219987,0.020112631,0.187717887,0.053633682,2.583355681,0.049164208,41.77616877,0.426834719,0.060337892,41357,0.599656648,0.091882874,4.739221897,0.053195348,0.128152429,2.99102933,0.285320502,0.024179704,0.81485601,0.058031289,27.94690137,2.674275213,0.045941437,0.268394709,0.091882874,9.609014193,0.60932853,0.536789419,2.057692773,2.664603332,38.94866649,0.055613318,4.705370312,0.998740904,83.36072046,7.496958962,8.668558868,88.92421947,1.171599906,5.563499008,6.735098914,91.85642032,38.92420443,48.97844132,9.008378531,9.008378531,51.04099843,2.062557104,2.062557104,96.91102428,31.16787342,48.64351479,12.25529633,13.33914365,53.68284616,1.083847323,5.039331367,6.12317869,92.06668454,46.92796866,37.55591556,37.55591556,59.39018788,12.46221921,12.46221921,84.48388423,86.35480911,12.23671013,90.31123034,7.822553994,89.35594887,7.750067042,79.77851392,17.16758953,18.1,12.7,9.67,16.12
SK0232,Levice,51683,0.648182188,0.094808738,0.083199505,0.199291837,0.249598514,5.065495424,0.116092332,1.944546563,0.415997523,32.91024128,2.552096434,0.276686725,0.073525144,8.018110404,0.205096453,2.865545731,0.085134377,13.44349206,22.87018942,7.356384111,55795,0.501837082,0.546643965,0.164889327,0.43014607,11.80034053,2.367595663,13.65355319,2.980553813,0.645219106,3.683125728,0.383546913,0.263464468,4.787167309,1.514472623,12.45093646,0.141589748,25.8248947,17.8600233,51974,0.315542387,5.69515527,0.232808712,3.153499827,8.240658791,4.636933852,0.423288567,0.030784623,0.380959711,1.610420595,34.66540963,0.998576211,0.377111633,0.634932851,0.098125986,16.73144264,1.650825413,0.69072998,0.021164428,0.288605841,0.130834648,4.688882903,0.078885597,13.29703313,0.811944434,0.115442337,52408,1.017020302,0.162188979,9.441306671,0.076324225,0.133567394,6.68027782,0.648755915,0.040070218,0.215615936,0.103037704,13.05144253,6.733704778,0.112578232,0.551442528,0.167913296,23.7463746,2.917493512,0.692642345,6.821477637,4.684399328,13.39299344,0.125934972,8.483437643,2.552096434,51.41922876,22.87018942,25.73573515,68.73826984,2.865545731,17.31904108,20.18458681,76.84151462,20.84057711,42.69199749,28.19249037,28.19249037,48.53481495,5.842817457,5.842817457,91.72506497,16.73144264,28.31800516,34.66540963,36.31623504,43.13310501,1.650825413,14.81509986,16.46592527,79.71485743,29.47832392,36.79781713,36.79781713,59.15509083,29.67676691,29.67676691,66.27614105,58.86848674,38.15761469,72.76996147,22.4303253,75.07792358,19.45203371,57.7927034,38.16020455,15.49,10.42,15.79,14.17
SK0233,Nitra,74152,0.291293559,0.110583666,0.090354947,0.194195706,0.157784011,7.677473298,0.501672241,1.093699428,0.260276189,8.091487755,3.092296904,0.276459165,0.093052109,10.44611069,0.233304564,3.591271982,0.157784011,18.11009818,33.61608588,11.52497573,80136,0.224618149,0.577767795,0.059898173,0.560297494,10.7092942,2.373465109,2.112658481,4.122990915,0.535339922,5.483178596,0.290755715,0.167215733,7.598332834,1.402615554,15.97908555,0.046171508,41.2448837,6.511430568,81853,0.185698753,8.107216596,0.125835339,5.13970166,6.560541458,6.409050371,0.344520054,0.03176426,0.412935384,1.49047683,50.3927773,1.336542338,0.697592025,0.497232844,0.01588213,6.46647038,1.310886589,0.777002676,0.018325535,0.332303031,0.111174911,6.273441413,0.102622995,1.792237303,0.971253344,0.096514483,84041,0.449780464,0.097571423,10.22953082,0.078533097,0.230839709,7.117954332,0.692519128,0.052355398,0.039266548,0.085672469,5.936388191,9.141966421,0.060684666,0.411703811,0.172534834,31.72261158,4.333599077,0.717506931,8.405421163,5.21650147,2.113254245,0.074963411,12.6188408,3.092296904,33.87905923,33.61608588,37.20735786,56.94384507,3.591271982,23.06478585,26.65605783,70.58744201,10.63442148,36.39937107,43.61834881,43.61834881,43.82050514,7.421134072,7.421134072,90.65214136,6.46647038,22.58194568,50.3927773,51.70366389,38.08046131,1.310886589,15.49851563,16.80940222,79.44119336,24.2821956,37.65899977,37.65899977,59.17706834,34.89487274,34.89487274,61.94119537,40.83369296,56.40980688,69.97104922,25.72876111,73.03214299,21.907566,49.32235457,47.51371354,9.47,6.9,7.4,7.55
SK0234,Nove Zamky,68871,0.426885046,0.069695518,0.047915668,0.069695518,0.217798493,3.706930348,0.113255216,0.826182283,0.239578342,46.0121096,1.774331722,0.123419146,0.071147508,6.027210292,0.097283327,2.14023319,0.091475367,9.236108086,20.11006084,8.369270085,73586,0.300328867,0.349251216,0.110075286,0.368276574,8.125186856,1.512515968,18.16106325,2.042508086,0.425352649,4.377191314,0.14404914,0.097844699,3.621612807,0.6550159,10.22477102,0.168510314,25.49262088,23.82382518,68864,0.241054833,4.305587825,0.110362454,3.543215613,4.347699814,3.607109665,0.442901952,0.021782063,0.232342007,0.958410781,33.59665428,0.61570632,0.31366171,0.349965149,0.040659851,22.38034387,1.202369888,0.47339684,0.026138476,0.198942844,0.124883829,3.466252323,0.053729089,18.46538104,0.772537175,0.108910316,65867,0.456981493,0.101720133,6.748447629,0.059210227,0.200403844,6.045515964,0.51619172,0.045546328,0.324897141,0.088056235,18.00598175,6.623954332,0.074392336,0.40384411,0.110829399,23.83591176,2.552112591,0.53289204,5.50655108,3.388646819,17.35315105,0.069837703,6.954924317,1.774331722,58.95514803,20.11006084,22.25029403,74.17781069,2.14023319,15.22266266,17.36289585,80.83954059,25.86633327,40.13263392,27.00513685,27.00513685,45.59019379,5.457559862,5.457559862,93.00410404,22.38034387,29.84433086,33.59665428,34.79902416,40.08190056,1.202369888,10.2375697,11.43993959,85.821329,30.24883477,41.84189351,41.84189351,55.17330378,24.92446901,24.92446901,72.09072829,63.87594198,34.32649446,79.74478841,17.20435952,82.21421933,13.84467937,65.13580397,31.87939332,14.61,9.63,11.58,12.7
SK0235,Svidnik,12931,0.62640167,0.170133787,0.216533911,0.061866832,0.572268193,8.297888794,0.340267574,2.77627407,1.306936818,0.139200371,2.652540407,0.146933725,0.061866832,8.870156987,0.108266955,6.944551852,0.116000309,13.25496868,44.42038512,8.40615575,13770,1.031227306,0.522875817,0.755265069,0.566448802,6.521423384,3.594771242,0.072621641,5.127087872,1.060275962,4.037763253,0.116194626,0.428467683,8.685548293,1.270878722,10.37763253,0.24691358,54.32824982,1.256354394,14887,0.403036206,7.536777054,1.430778532,3.33176597,4.191576543,2.942164304,0.429905286,2.209981863,0.275408074,0.63142339,63.49835427,1.034459596,0.470208907,0.947135084,0.134345402,1.222543158,1.518103043,0.765768792,0.040303621,0.382884396,0.134345402,4.231880164,0.067172701,0.047020891,1.934573789,0.188083563,14286,1.252974941,0.9099818,7.412851743,0.09099818,0.29399412,4.374912502,0.6299874,0.02099958,NA,0.39899202,2.694946101,9.883802324,0.32899342,1.259974801,0.55298894,43.50412992,5.690886182,0.65098698,7.496850063,6.754864903,0.06299874,0.2449951,5.487890242,2.652540407,21.69205785,44.42038512,51.36493697,41.74464465,6.944551852,20.05258681,26.99713866,68.76498337,6.383442266,25.65722585,57.92302106,57.92302106,32.02614379,6.368917938,6.368917938,89.96368918,1.222543158,14.75784241,63.49835427,65.01645731,25.8816417,1.518103043,11.12379929,12.64190233,79.47873984,17.99664007,46.19907602,46.19907602,47.1650567,29.16841663,29.16841663,64.19571609,27.69314052,68.06898152,71.16194626,21.57588962,76.53657554,14.06596359,58.70782584,34.65630687,20.33,18.05,15.9,19.46
SK0236,Topolcany,33921,0.232894077,0.076648684,0.085492763,0.141505262,0.179829604,9.020960467,0.291854603,1.111405914,0.297750656,0.247634209,2.25229209,0.168037499,0.100232894,13.62282952,0.10318092,4.587128917,0.150349341,12.22841308,40.00176882,14.64874267,36740,0.20413718,0.389221557,0.02994012,0.451823625,9.224278715,2.321720196,0.008165487,6.19760479,0.911812738,5.75939031,0.152422428,0.236799129,8.666303756,0.846488841,9.504627109,0.068045727,54.15078933,0.87642896,38440,0.213319459,8.08792924,0.109261186,5.754422477,6.456815817,3.636836629,0.278355879,0.018210198,0.359001041,0.954734651,63.99063476,0.853277836,0.634755463,0.658168574,0.018210198,0.824661811,0.926118626,1.16805411,0.028616025,0.28616025,0.119667014,3.439125911,0.06503642,0.015608741,1.032778356,0.070239334,37262,0.568944233,0.115399066,8.429499222,0.069776179,0.118082765,6.923943964,0.654822607,0.059041383,0.010734797,0.091245773,1.363319199,11.82974612,0.195910042,0.622618217,0.120766464,42.62519457,4.96752724,0.493800655,9.11652622,3.60420804,0.018785894,0.13686866,7.863238688,2.25229209,21.49700775,40.00176882,44.58889773,50.87998585,4.587128917,29.3829781,33.97010701,63.75106866,7.074033751,27.40337507,56.47250953,56.47250953,34.92106696,7.517691889,7.517691889,90.94991835,0.824661811,15.17950052,63.99063476,64.91675338,30.23152966,0.926118626,15.05202914,15.97814776,79.99479709,16.45375986,43.98851377,43.98851377,52.75347539,36.29971553,36.29971553,60.44227363,29.46257481,68.25860087,70.73761568,25.40827436,76.35796046,18.68886576,52.57903494,44.16295422,11.57,8.59,9.59,11.03
SK0237,Zarnovica,12054,0.223992036,0.099552016,0.099552016,0.066368011,0.37332006,8.87672142,0.157624025,1.642608263,0.489464078,0.306952049,3.119296499,0.265472042,0.091256015,12.41081799,0.132736021,6.412809026,0.298656048,11.46507383,36.33648581,16.81599469,13176,0.25804493,0.941105039,0.083485124,0.622343655,10.90619308,3.020643594,0.02276867,5.676988464,1.563448695,7.187310261,0.2808136,0.425015179,9.737401336,2.504553734,10.08652095,0.189738919,44.84669095,1.646933819,13093,0.290231421,9.218666463,0.305506759,5.720614069,8.538913923,3.902848851,0.29786909,0.022913007,0.381883449,2.390590392,55.99175132,0.717940884,0.90124494,1.512258459,0.084014359,1.046360651,2.115634308,1.237302375,0.015275338,0.45062247,0.198579394,3.574429084,0.145115711,0.007637669,0.817230581,0.114565035,13017,0.991011754,0.192056541,10.61688561,0.09218714,0.153645233,7.559345471,1.006376277,0.038411308,0.007682262,0.215103326,2.358454329,10.87808251,0.084504878,1.259890912,0.176692018,34.78528079,5.223937927,0.829684259,11.53875701,3.871859876,0.007682262,0.099869402,8.012598909,3.119296499,20.6487473,36.33648581,42.74929484,51.51816824,6.412809026,30.86942094,37.28222997,60.10452962,7.323922283,30.75288403,47.86733455,47.86733455,42.00819672,11.25531269,11.25531269,85.94414086,1.046360651,16.70358207,55.99175132,58.10738563,34.88887192,2.115634308,18.18528985,20.30092416,73.74169403,17.11607897,37.14373512,37.14373512,57.70914957,40.5930706,40.5930706,54.25981409,28.94474863,68.44201095,62.27990285,31.8989071,69.83884518,22.0881387,46.24721518,48.60566951,20.96,13.51,17.15,19.71
SK0311,Bytca,13615,0.242379728,0.036724201,0.154241645,0.058758722,0.330517811,9.69518913,0.139551965,0.609621741,0.756518546,0.139551965,1.608520015,0.205655527,0.073448402,12.98567756,0.271759089,4.12045538,0.205655527,8.424531766,30.87770841,28.80646346,14604,0.205423172,0.356066831,0.013694878,0.335524514,7.682826623,2.793755136,0.034237195,4.806902219,1.040810737,15.61216105,0.191728294,0.184880855,9.189263216,0.732675979,7.62804711,0.027389756,48.34291975,0.821692687,15996,0.118779695,8.033258315,0.062515629,15.42260565,5.157539385,2.631907977,0.32508127,0.012503126,0.212553138,0.550137534,59.75868967,0.643910978,0.643910978,0.818954739,0,0.493873468,1.094023506,0.575143786,0.018754689,0.212553138,0.093773443,2.481870468,0.08752188,0.006251563,0.468867217,0.075018755,15454,0.511194513,0.194124499,8.043225055,0.051766533,0.239420215,6.794357448,0.517665329,0.064708166,0.006470817,0.071178983,1.112980458,16.8629481,0.071178983,0.537077779,0.427073897,37.86074803,4.717225314,0.718260644,10.53448945,4.277209784,0.012941633,0.05823735,6.315517018,1.608520015,18.25927286,30.87770841,34.99816379,60.66103562,4.12045538,42.40176276,46.52221814,50.74550129,5.628594906,24.53437414,51.13667488,51.13667488,41.92002191,17.38564777,17.38564777,81.29964393,0.493873468,13.15328832,59.75868967,60.85271318,35.39634909,1.094023506,22.24306077,23.33708427,73.40585146,15.32289375,38.97372848,38.97372848,57.55791381,42.23502006,42.23502006,54.29662223,23.76790305,73.49981638,61.63379896,34.25773761,70.77394349,24.87496874,47.98110522,48.55053708,16.35,10.08,10.11,15.02
